q,p,v,l,timeOnRoad
0.8999999999999999,0.7,6,80,38.25288773496003
0.8999999999999999,0.7,9,80,37.73984148543182
0.8999999999999999,0.7,12,80,37.706407947946204
0.8999999999999999,0.7999999999999999,3,80,60.56388001449125
0.8999999999999999,0.7999999999999999,6,80,53.81213575739152
0.8999999999999999,0.7999999999999999,9,80,53.74806095708874
0.8999999999999999,0.7999999999999999,12,80,53.88925265955801
0.8999999999999999,0.8999999999999999,3,80,91.89780652193855
0.8999999999999999,0.8999999999999999,6,80,92.06125730084342
0.8999999999999999,0.8999999999999999,9,80,91.81366796816783
0.8999999999999999,0.8999999999999999,12,80,92.30118381798378
0.9999999999999999,0.0,3,80,28.9997994786437
0.9999999999999999,0.0,6,80,16.99979971960773
0.9999999999999999,0.0,9,80,13.999799759711502
0.9999999999999999,0.0,12,80,13.999799759711502
0.9999999999999999,0.1,3,80,30.294898620569285
0.9999999999999999,0.1,6,80,17.798639427247114
0.9999999999999999,0.1,9,80,14.922129006630941
0.9999999999999999,0.1,12,80,14.545844924294165
0.9999999999999999,0.2,3,80,32.165558899950426
0.9999999999999999,0.2,6,80,18.743937363865147
0.9999999999999999,0.2,9,80,16.07201442422488
0.9999999999999999,0.2,12,80,15.734885280271405
0.9999999999999999,0.30000000000000004,3,80,35.25366068271209
0.9999999999999999,0.30000000000000004,6,80,20.022221789281037
0.9999999999999999,0.30000000000000004,9,80,17.709384319383748
0.9999999999999999,0.30000000000000004,12,80,17.51514107921169
0.9999999999999999,0.4,3,80,39.46602266039848
0.9999999999999999,0.4,6,80,22.029941994197166
0.9999999999999999,0.4,9,80,20.183427331082246
0.9999999999999999,0.4,12,80,20.09847657691819
0.9999999999999999,0.5,3,80,43.36043754970841
0.9999999999999999,0.5,6,80,25.20903541402902
0.9999999999999999,0.5,9,80,23.875950240848724
0.9999999999999999,0.5,12,80,23.835097538433207
0.9999999999999999,0.6,3,80,47.22101679095116
0.9999999999999999,0.6,6,80,30.120403285196225
0.9999999999999999,0.6,9,80,29.35211028334717
0.9999999999999999,0.6,12,80,29.283065918773367
0.9999999999999999,0.7,3,80,51.84296154431906
0.9999999999999999,0.7,6,80,38.39301777942241
0.9999999999999999,0.7,9,80,38.103437019149155
0.9999999999999999,0.7,12,80,38.048339797490954
0.9999999999999999,0.7999999999999999,3,80,60.81879111514793
0.9999999999999999,0.7999999999999999,6,80,53.99943103577314
0.9999999999999999,0.7999999999999999,9,80,53.81600268421667
0.9999999999999999,0.7999999999999999,12,80,53.8843485797799
0.9999999999999999,0.8999999999999999,3,80,92.32011283073122
0.9999999999999999,0.8999999999999999,6,80,92.58338686114716
0.9999999999999999,0.8999999999999999,9,80,92.10916552521263
0.9999999999999999,0.8999999999999999,12,80,91.5560040333394
