q,p,v,l,timeOnRoad
0.30000000000000004,0.8999999999999999,6,5,14.71221030790487
0.30000000000000004,0.8999999999999999,6,10,19.285923485472978
0.30000000000000004,0.8999999999999999,6,20,28.436929019579658
0.30000000000000004,0.8999999999999999,6,40,47.64847146433498
0.30000000000000004,0.8999999999999999,6,80,76.8156399547357
0.30000000000000004,0.8999999999999999,9,5,14.816545122960022
0.30000000000000004,0.8999999999999999,9,10,19.244834861143673
0.30000000000000004,0.8999999999999999,9,20,28.540672807214197
0.30000000000000004,0.8999999999999999,9,40,47.200218464177844
0.30000000000000004,0.8999999999999999,9,80,76.61358456308413
0.30000000000000004,0.8999999999999999,12,5,14.7433985967386
0.30000000000000004,0.8999999999999999,12,10,19.423484599765786
0.30000000000000004,0.8999999999999999,12,20,28.671780111039006
0.30000000000000004,0.8999999999999999,12,40,46.17871058845646
