q,p,v,l,timeOnRoad
0.4,0.0,3,5,3.399862937306964
0.4,0.0,3,10,5.399842849491581
0.4,0.0,3,20,8.399979870740268
0.4,0.0,3,40,15.39982689691445
0.4,0.0,3,80,28.39997961380779
0.4,0.0,6,5,3.3998267668188573
0.4,0.0,6,10,4.400079181006563
0.4,0.0,6,20,6.399912605168885
0.4,0.0,6,40,10.399818542483228
0.4,0.0,6,80,16.399498334576922
0.4,0.0,9,5,3.3998003965537054
0.4,0.0,9,10,4.400404260066535
0.4,0.0,9,20,6.400053501768566
0.4,0.0,9,40,9.400114536146575
0.4,0.0,9,80,13.399596205211969
0.4,0.0,12,5,3.4000806551751466
0.4,0.0,12,10,4.4004378167619
0.4,0.0,12,20,6.399387097708619
0.4,0.0,12,40,9.39979293196562
0.4,0.0,12,80,13.399671764361049
0.4,0.1,3,5,3.619343085342415
0.4,0.1,3,10,5.54525496334663
0.4,0.1,3,20,8.738910397943012
0.4,0.1,3,40,15.750311566589174
0.4,0.1,3,80,29.58823567679737
0.4,0.1,6,5,3.618978963212747
0.4,0.1,6,10,4.816903700098655
0.4,0.1,6,20,6.92858708980073
0.4,0.1,6,40,10.63273579307273
0.4,0.1,6,80,17.166634417191133
0.4,0.1,9,5,3.619482519144264
0.4,0.1,9,10,4.817651489736731
0.4,0.1,9,20,6.92736396592135
0.4,0.1,9,40,9.90038784047758
0.4,0.1,9,80,14.27101255899893
0.4,0.1,12,5,3.6196700454263504
0.4,0.1,12,10,4.817277570876208
0.4,0.1,12,20,6.927552386315259
0.4,0.1,12,40,9.900439399784137
0.4,0.1,12,80,13.902632525464297
0.4,0.2,3,5,3.891044167986187
0.4,0.2,3,10,5.80357720211862
0.4,0.2,3,20,9.270955974126524
0.4,0.2,3,40,16.533806409264557
0.4,0.2,3,80,31.020387692795737
0.4,0.2,6,5,3.8913121209030517
0.4,0.2,6,10,5.2912308762986475
0.4,0.2,6,20,7.530218420657238
0.4,0.2,6,40,11.145019857079893
0.4,0.2,6,80,18.004683226258656
0.4,0.2,9,5,3.8911150153257643
0.4,0.2,9,10,5.290073595075932
0.4,0.2,9,20,7.529917446242316
0.4,0.2,9,40,10.62393539670886
0.4,0.2,9,80,15.257062720197956
0.4,0.2,12,5,3.8905689169838507
0.4,0.2,12,10,5.2898209326417565
0.4,0.2,12,20,7.531704297033834
0.4,0.2,12,40,10.624481096231142
0.4,0.2,12,80,14.892022817127375
0.4,0.30000000000000004,3,5,4.24079561056658
0.4,0.30000000000000004,3,10,6.212223456382906
0.4,0.30000000000000004,3,20,9.940209154584593
0.4,0.30000000000000004,3,40,17.526401486795386
0.4,0.30000000000000004,3,80,32.67616901441623
0.4,0.30000000000000004,6,5,4.239674283637267
0.4,0.30000000000000004,6,10,5.858133464187684
0.4,0.30000000000000004,6,20,8.271996132932818
0.4,0.30000000000000004,6,40,11.960709969054157
0.4,0.30000000000000004,6,80,18.999437894694996
0.4,0.30000000000000004,9,5,4.239527116938257
0.4,0.30000000000000004,9,10,5.858718339257281
0.4,0.30000000000000004,9,20,8.268319357346519
0.4,0.30000000000000004,9,40,11.603878644544862
0.4,0.30000000000000004,9,80,16.505661873577377
0.4,0.30000000000000004,12,5,4.240657304011933
0.4,0.30000000000000004,12,10,5.861761795958302
0.4,0.30000000000000004,12,20,8.271603343436801
0.4,0.30000000000000004,12,40,11.602863169146824
0.4,0.30000000000000004,12,80,16.266617868723266
0.4,0.4,3,5,4.699223037910409
0.4,0.4,3,10,6.822053711680756
0.4,0.4,3,20,10.798696914069895
0.4,0.4,3,40,18.757007535793154
0.4,0.4,3,80,34.644326995712646
0.4,0.4,6,5,4.698422566808513
0.4,0.4,6,10,6.584238578998597
0.4,0.4,6,20,9.238520943352409
0.4,0.4,6,40,13.152994554986083
0.4,0.4,6,80,20.35765172683965
0.4,0.4,9,5,4.69978455538981
0.4,0.4,9,10,6.579718555305824
0.4,0.4,9,20,9.239989341094681
0.4,0.4,9,40,12.924314998093735
0.4,0.4,9,80,18.232514905526358
0.4,0.4,12,5,4.699960809364682
0.4,0.4,12,10,6.582589527044156
0.4,0.4,12,20,9.238288457383312
0.4,0.4,12,40,12.924532360625667
0.4,0.4,12,80,18.10624985244236
0.4,0.5,3,5,5.312960660410109
0.4,0.5,3,10,7.696913425921431
0.4,0.5,3,20,11.950147361452341
0.4,0.5,3,40,20.350247357366943
0.4,0.5,3,80,37.06934914031094
0.4,0.5,6,5,5.310145606608456
0.4,0.5,6,10,7.540865515179726
0.4,0.5,6,20,10.574607351541855
0.4,0.5,6,40,14.906122883029909
0.4,0.5,6,80,22.391470556663382
0.4,0.5,9,5,5.3156756200098245
0.4,0.5,9,10,7.541834132293502
0.4,0.5,9,20,10.580176857521808
0.4,0.5,9,40,14.773925672976516
0.4,0.5,9,80,20.7322306781782
0.4,0.5,12,5,5.311658369167902
0.4,0.5,12,10,7.541850346994279
0.4,0.5,12,20,10.577510559185123
0.4,0.5,12,40,14.779290855239067
0.4,0.5,12,80,20.68877977049528
0.4,0.6,3,5,6.157560857973726
0.4,0.6,3,10,8.961401176722699
0.4,0.6,3,20,13.630760031867963
0.4,0.6,3,40,22.57604521002624
0.4,0.6,3,80,40.29712918107511
0.4,0.6,6,5,6.15598290977329
0.4,0.6,6,10,8.86693071797793
0.4,0.6,6,20,12.51237453900746
0.4,0.6,6,40,17.642943660960572
0.4,0.6,6,80,25.71032981799668
0.4,0.6,9,5,6.159907571483807
0.4,0.6,9,10,8.869816707238042
0.4,0.6,9,20,12.510918376760532
0.4,0.6,9,40,17.5609903351676
0.4,0.6,9,80,24.624685393452115
0.4,0.6,12,5,6.159611434293055
0.4,0.6,12,10,8.86396530317029
0.4,0.6,12,20,12.527489539777902
0.4,0.6,12,40,17.566677653150066
0.4,0.6,12,80,24.57889914563132
0.4,0.7,3,5,7.400159447859492
0.4,0.7,3,10,10.798345004424892
0.4,0.7,3,20,16.306387949583716
0.4,0.7,3,40,26.06778906862848
0.4,0.7,3,80,45.26852469643635
0.4,0.7,6,5,7.400135702827106
0.4,0.7,6,10,10.747132328479228
0.4,0.7,6,20,15.528113849535908
0.4,0.7,6,40,22.167827183550898
0.4,0.7,6,80,32.071108250928276
0.4,0.7,9,5,7.40162332711052
0.4,0.7,9,10,10.742361623013563
0.4,0.7,9,20,15.538667924341016
0.4,0.7,9,40,22.180777542763398
0.4,0.7,9,80,31.535596282962516
0.4,0.7,12,5,7.405093165447631
0.4,0.7,12,10,10.743280918144086
0.4,0.7,12,20,15.512405504817604
0.4,0.7,12,40,22.157928409369436
0.4,0.7,12,80,31.551304025335956
0.4,0.7999999999999999,3,5,9.552955560984598
0.4,0.7999999999999999,3,10,13.690947711450885
0.4,0.7999999999999999,3,20,21.003772097467717
0.4,0.7999999999999999,3,40,33.04384808930105
0.4,0.7999999999999999,3,80,54.533024107044845
0.4,0.7999999999999999,6,5,9.548499788995867
0.4,0.7999999999999999,6,10,13.650742233224479
0.4,0.7999999999999999,6,20,20.50670463606499
0.4,0.7999999999999999,6,40,30.773913984748482
0.4,0.7999999999999999,6,80,46.13139700850946
0.4,0.7999999999999999,9,5,9.546293167486038
0.4,0.7999999999999999,9,10,13.641585327195562
0.4,0.7999999999999999,9,20,20.518785315645474
0.4,0.7999999999999999,9,40,30.708248883748993
0.4,0.7999999999999999,9,80,45.95438123214039
0.4,0.7999999999999999,12,5,9.54936908546869
0.4,0.7999999999999999,12,10,13.642404970296777
0.4,0.7999999999999999,12,20,20.526737330089954
0.4,0.7999999999999999,12,40,30.739971719759914
0.4,0.7999999999999999,12,80,46.1795022319744
0.4,0.8999999999999999,3,5,15.085078487550488
0.4,0.8999999999999999,3,10,19.908151400273464
0.4,0.8999999999999999,3,20,30.06995306444832
0.4,0.8999999999999999,3,40,50.83037395654558
0.4,0.8999999999999999,3,80,84.95100628517817
0.4,0.8999999999999999,6,5,15.071244586907843
0.4,0.8999999999999999,6,10,19.875514635660174
0.4,0.8999999999999999,6,20,29.935225456602296
0.4,0.8999999999999999,6,40,50.08621182508907
0.4,0.8999999999999999,6,80,83.77483305367907
0.4,0.8999999999999999,9,5,15.115321397899084
0.4,0.8999999999999999,9,10,19.92418902317031
0.4,0.8999999999999999,9,20,29.917116425248143
0.4,0.8999999999999999,9,40,50.05975932511209
0.4,0.8999999999999999,9,80,83.79773399001391
0.4,0.8999999999999999,12,5,15.08032050459372
0.4,0.8999999999999999,12,10,19.92611625267647
0.4,0.8999999999999999,12,20,29.91265888677156
0.4,0.8999999999999999,12,40,49.90988997835368
0.4,0.8999999999999999,12,80,83.94075647815636
0.5,0.0,3,5,3.499637601327171
0.5,0.0,3,10,5.499919745640503
0.5,0.0,3,20,8.499925523720256
0.5,0.0,3,40,15.499904656702
0.5,0.0,3,80,28.49973533254286
0.5,0.0,6,5,3.5000355157145506
0.5,0.0,6,10,4.500124737500453
0.5,0.0,6,20,6.499764704461328
0.5,0.0,6,40,10.499986226644852
0.5,0.0,6,80,16.499783606668387
0.5,0.0,9,5,3.5000381476068383
0.5,0.0,9,10,4.49946833145091
0.5,0.0,9,20,6.500052400274749
0.5,0.0,9,40,9.500121982679694
0.5,0.0,9,80,13.499694165204794
0.5,0.0,12,5,3.50021979872626
0.5,0.0,12,10,4.499407734548798
0.5,0.0,12,20,6.499661233873568
0.5,0.0,12,40,9.500097480818543
0.5,0.0,12,80,13.500043699559926
0.5,0.1,3,5,3.7207531403504963
0.5,0.1,3,10,5.646541774104425
0.5,0.1,3,20,8.842823457869983
0.5,0.1,3,40,15.857509287290586
0.5,0.1,3,80,29.716739836132557
0.5,0.1,6,5,3.720628771340619
0.5,0.1,6,10,4.920100869157922
0.5,0.1,6,20,7.034993584369607
0.5,0.1,6,40,10.736535178784715
0.5,0.1,6,80,17.27500749106941
0.5,0.1,9,5,3.7202287976864348
0.5,0.1,9,10,4.919376566880943
0.5,0.1,9,20,7.034759501446736
0.5,0.1,9,40,10.007642792878276
0.5,0.1,9,80,14.386973196864096
0.5,0.1,12,5,3.7209137879154714
0.5,0.1,12,10,4.921339525886562
0.5,0.1,12,20,7.034603239046299
0.5,0.1,12,40,10.008551409052535
0.5,0.1,12,80,14.015327907282195
0.5,0.2,3,5,3.99923735100381
0.5,0.2,3,10,5.915167336970852
0.5,0.2,3,20,9.396929532615825
0.5,0.2,3,40,16.684365944179877
0.5,0.2,3,80,31.234916661130388
0.5,0.2,6,5,3.99892607765941
0.5,0.2,6,10,5.4053116835881125
0.5,0.2,6,20,7.659079247365316
0.5,0.2,6,40,11.274080062941268
0.5,0.2,6,80,18.142989937033505
0.5,0.2,9,5,3.9986796389870487
0.5,0.2,9,10,5.405278273845546
0.5,0.2,9,20,7.660287288187272
0.5,0.2,9,40,10.766415478964735
0.5,0.2,9,80,15.41538584204217
0.5,0.2,12,5,3.999392371587133
0.5,0.2,12,10,5.405711410046691
0.5,0.2,12,20,7.659674811413967
0.5,0.2,12,40,10.76450049235795
0.5,0.2,12,80,15.058547690445938
0.5,0.30000000000000004,3,5,4.361697183232615
0.5,0.30000000000000004,3,10,6.350042387356756
0.5,0.30000000000000004,3,20,10.11433012844742
0.5,0.30000000000000004,3,40,17.77031441025162
0.5,0.30000000000000004,3,80,33.070504287244106
0.5,0.30000000000000004,6,5,4.360699387129326
0.5,0.30000000000000004,6,10,6.003993232252029
0.5,0.30000000000000004,6,20,8.445475876626102
0.5,0.30000000000000004,6,40,12.156629307934528
0.5,0.30000000000000004,6,80,19.20699967877395
0.5,0.30000000000000004,9,5,4.362307930118649
0.5,0.30000000000000004,9,10,6.003959452355169
0.5,0.30000000000000004,9,20,8.445985451366491
0.5,0.30000000000000004,9,40,11.812775842239827
0.5,0.30000000000000004,9,80,16.761918077526605
0.5,0.30000000000000004,12,5,4.361966644836005
0.5,0.30000000000000004,12,10,6.0045352031403
0.5,0.30000000000000004,12,20,8.444857355931605
0.5,0.30000000000000004,12,40,11.815338767861574
0.5,0.30000000000000004,12,80,16.533061828323113
0.5,0.4,3,5,4.842646448591635
0.5,0.4,3,10,7.009699622080525
0.5,0.4,3,20,11.06075270199046
0.5,0.4,3,40,19.174190608513175
0.5,0.4,3,80,35.37411469885006
0.5,0.4,6,5,4.84355083038893
0.5,0.4,6,10,6.778464950295864
0.5,0.4,6,20,9.501868084477382
0.5,0.4,6,40,13.479298918779964
0.5,0.4,6,80,20.722930515736998
0.5,0.4,9,5,4.843184008497751
0.5,0.4,9,10,6.776284438865304
0.5,0.4,9,20,9.502565527021277
0.5,0.4,9,40,13.272332645573677
0.5,0.4,9,80,18.67829590308622
0.5,0.4,12,5,4.842580495005178
0.5,0.4,12,10,6.777354353986615
0.5,0.4,12,20,9.500969750600285
0.5,0.4,12,40,13.26951026244261
0.5,0.4,12,80,18.562871970135888
0.5,0.5,3,5,5.483362079049544
0.5,0.5,3,10,7.9630980715634125
0.5,0.5,3,20,12.339264732316133
0.5,0.5,3,40,21.02976418119594
0.5,0.5,3,80,38.38212788254447
0.5,0.5,6,5,5.487080833308989
0.5,0.5,6,10,7.8124915406369375
0.5,0.5,6,20,10.975678082314257
0.5,0.5,6,40,15.470721858963072
0.5,0.5,6,80,23.068479917608723
0.5,0.5,9,5,5.484919619946371
0.5,0.5,9,10,7.810478565171231
0.5,0.5,9,20,10.974374960880999
0.5,0.5,9,40,15.351451263136966
0.5,0.5,9,80,21.52695342756891
0.5,0.5,12,5,5.482899549006374
0.5,0.5,12,10,7.809465547177521
0.5,0.5,12,20,10.97247439238557
0.5,0.5,12,40,15.361556538212943
0.5,0.5,12,80,21.473233178598655
0.5,0.6,3,5,6.363706537551561
0.5,0.6,3,10,9.30597603836982
0.5,0.6,3,20,14.183936612260268
0.5,0.6,3,40,23.520187591133087
0.5,0.6,3,80,42.29288942569076
0.5,0.6,6,5,6.3625897818409305
0.5,0.6,6,10,9.217402784360424
0.5,0.6,6,20,13.089214059171262
0.5,0.6,6,40,18.537240562837532
0.5,0.6,6,80,27.00476678351982
0.5,0.6,9,5,6.360691279110763
0.5,0.6,9,10,9.218233979268286
0.5,0.6,9,20,13.08820526256988
0.5,0.6,9,40,18.515982270680027
0.5,0.6,9,80,26.057962595434834
0.5,0.6,12,5,6.36342849783025
0.5,0.6,12,10,9.223834016154328
0.5,0.6,12,20,13.094724496065584
0.5,0.6,12,40,18.524621968929146
0.5,0.6,12,80,26.014490673693295
0.5,0.7,3,5,7.6392113141031786
0.5,0.7,3,10,11.229213736346516
0.5,0.7,3,20,17.019969049434785
0.5,0.7,3,40,27.300484973726785
0.5,0.7,3,80,47.55698183496367
0.5,0.7,6,5,7.636529885011076
0.5,0.7,6,10,11.167259214894212
0.5,0.7,6,20,16.27054723517958
0.5,0.7,6,40,23.55372873419549
0.5,0.7,6,80,34.4888272033704
0.5,0.7,9,5,7.64430580506361
0.5,0.7,9,10,11.16711226727781
0.5,0.7,9,20,16.297803841176826
0.5,0.7,9,40,23.548891192945838
0.5,0.7,9,80,34.016894188189035
0.5,0.7,12,5,7.6417107991341275
0.5,0.7,12,10,11.172042632088074
0.5,0.7,12,20,16.285908044188112
0.5,0.7,12,40,23.53767962716625
0.5,0.7,12,80,34.01465903540491
0.5,0.7999999999999999,3,5,9.818530860716548
0.5,0.7999999999999999,3,10,14.128180636068253
0.5,0.7999999999999999,3,20,21.888607079147246
0.5,0.7999999999999999,3,40,34.63502325368919
0.5,0.7999999999999999,3,80,57.00085896030119
0.5,0.7999999999999999,6,5,9.827297998304072
0.5,0.7999999999999999,6,10,14.117017603918104
0.5,0.7999999999999999,6,20,21.41871039604747
0.5,0.7999999999999999,6,40,32.54589057751527
0.5,0.7999999999999999,6,80,49.71648065560528
0.5,0.7999999999999999,9,5,9.819851937458472
0.5,0.7999999999999999,9,10,14.105026034421952
0.5,0.7999999999999999,9,20,21.394612720657165
0.5,0.7999999999999999,9,40,32.51939731501588
0.5,0.7999999999999999,9,80,49.52115671264697
0.5,0.7999999999999999,12,5,9.818116962289057
0.5,0.7999999999999999,12,10,14.135157293488628
0.5,0.7999999999999999,12,20,21.44820555190431
0.5,0.7999999999999999,12,40,32.446883312391435
0.5,0.7999999999999999,12,80,49.68790786980633
0.5,0.8999999999999999,3,5,15.377365728576203
0.5,0.8999999999999999,3,10,20.373491744061404
0.5,0.8999999999999999,3,20,30.95554397171156
0.5,0.8999999999999999,3,40,52.314474920995444
0.5,0.8999999999999999,3,80,88.35207835468182
0.5,0.8999999999999999,6,5,15.408034790445688
0.5,0.8999999999999999,6,10,20.33918976274834
0.5,0.8999999999999999,6,20,30.76648903986959
0.5,0.8999999999999999,6,40,52.176977698691225
0.5,0.8999999999999999,6,80,88.04411158921239
0.5,0.8999999999999999,9,5,15.375957392837682
0.5,0.8999999999999999,9,10,20.337248321448932
0.5,0.8999999999999999,9,20,30.826885204047475
0.5,0.8999999999999999,9,40,51.70033274052319
0.5,0.8999999999999999,9,80,88.09159071727635
0.5,0.8999999999999999,12,5,15.359248782137264
0.5,0.8999999999999999,12,10,20.340892206938236
0.5,0.8999999999999999,12,20,30.82378569706147
0.5,0.8999999999999999,12,40,51.956227638739875
0.5,0.8999999999999999,12,80,87.4639240336072
0.6,0.0,3,5,3.5995596007709123
0.6,0.0,3,10,5.599979035511639
0.6,0.0,3,20,8.599517905906996
0.6,0.0,3,40,15.600043472122492
0.6,0.0,3,80,28.600115414779573
0.6,0.0,6,5,3.600234327211601
0.6,0.0,6,10,4.599786613530814
0.6,0.0,6,20,6.599689270367902
0.6,0.0,6,40,10.599192553509193
0.6,0.0,6,80,16.60036194926597
0.6,0.0,9,5,3.599705367880963
0.6,0.0,9,10,4.599891905407366
0.6,0.0,9,20,6.600228066333248
0.6,0.0,9,40,9.599499716964262
0.6,0.0,9,80,13.600088174119028
0.6,0.0,12,5,3.5997690993513864
0.6,0.0,12,10,4.599751046734446
0.6,0.0,12,20,6.599598375345382
0.6,0.0,12,40,9.600004026912483
0.6,0.0,12,80,13.59993311030023
0.6,0.1,3,5,3.8217483702747135
0.6,0.1,3,10,5.747463824500952
0.6,0.1,3,20,8.947211454144673
0.6,0.1,3,40,15.965394383125595
0.6,0.1,3,80,29.84217442965841
0.6,0.1,6,5,3.822045442802792
0.6,0.1,6,10,5.022937979257201
0.6,0.1,6,20,7.1395136801509285
0.6,0.1,6,40,10.840052960318516
0.6,0.1,6,80,17.38294590434189
0.6,0.1,9,5,3.821641117689306
0.6,0.1,9,10,5.022416405794117
0.6,0.1,9,20,7.140191257182096
0.6,0.1,9,40,10.115014610158
0.6,0.1,9,80,14.498761382374838
0.6,0.1,12,5,3.8221933422979713
0.6,0.1,12,10,5.022980828361764
0.6,0.1,12,20,7.139834642874828
0.6,0.1,12,40,10.115144448355329
0.6,0.1,12,80,14.125722213068855
0.6,0.2,3,5,4.105964975061948
0.6,0.2,3,10,6.023993427651161
0.6,0.2,3,20,9.518565855906347
0.6,0.2,3,40,16.833171301349413
0.6,0.2,3,80,31.45060595058826
0.6,0.2,6,5,4.106707206703796
0.6,0.2,6,10,5.5197435187188795
0.6,0.2,6,20,7.7838129411977395
0.6,0.2,6,40,11.401283132710523
0.6,0.2,6,80,18.277756186771033
0.6,0.2,9,5,4.106110757311351
0.6,0.2,9,10,5.519516451640606
0.6,0.2,9,20,7.784114197937097
0.6,0.2,9,40,10.903798710707512
0.6,0.2,9,80,15.56917220363837
0.6,0.2,12,5,4.105826205249997
0.6,0.2,12,10,5.519514047844693
0.6,0.2,12,20,7.782403804378334
0.6,0.2,12,40,10.903631087874505
0.6,0.2,12,80,15.218273419127357
0.6,0.30000000000000004,3,5,4.4808320683777
0.6,0.30000000000000004,3,10,6.484350456590896
0.6,0.30000000000000004,3,20,10.288165531707527
0.6,0.30000000000000004,3,40,18.033672983817805
0.6,0.30000000000000004,3,80,33.539773236101986
0.6,0.30000000000000004,6,5,4.4812116264080055
0.6,0.30000000000000004,6,10,6.144703602610386
0.6,0.30000000000000004,6,20,8.614735134344635
0.6,0.30000000000000004,6,40,12.347643330705832
0.6,0.30000000000000004,6,80,19.41150257196229
0.6,0.30000000000000004,9,5,4.480253408962059
0.6,0.30000000000000004,9,10,6.143061905651068
0.6,0.30000000000000004,9,20,8.6142990878087
0.6,0.30000000000000004,9,40,12.023445453513638
0.6,0.30000000000000004,9,80,17.006504728971322
0.6,0.30000000000000004,12,5,4.481468406767653
0.6,0.30000000000000004,12,10,6.144053115359992
0.6,0.30000000000000004,12,20,8.616579199650394
0.6,0.30000000000000004,12,40,12.021545283778028
0.6,0.30000000000000004,12,80,16.793238233797272
0.6,0.4,3,5,4.978119073244402
0.6,0.4,3,10,7.186464843826517
0.6,0.4,3,20,11.321151774194252
0.6,0.4,3,40,19.656581012165752
0.6,0.4,3,80,36.39030848568191
0.6,0.4,6,5,4.979764155778048
0.6,0.4,6,10,6.964977251245608
0.6,0.4,6,20,9.757491746271947
0.6,0.4,6,40,13.802627220758929
0.6,0.4,6,80,21.079813126056216
0.6,0.4,9,5,4.979159469645469
0.6,0.4,9,10,6.96266621264047
0.6,0.4,9,20,9.758132370348829
0.6,0.4,9,40,13.604995816320772
0.6,0.4,9,80,19.102849279480914
0.6,0.4,12,5,4.979703732474252
0.6,0.4,12,10,6.96112629557195
0.6,0.4,12,20,9.754941228247253
0.6,0.4,12,40,13.602860816721984
0.6,0.4,12,80,18.999151868477195
0.6,0.5,3,5,5.644255919655619
0.6,0.5,3,10,8.202557083333614
0.6,0.5,3,20,12.711057855252967
0.6,0.5,3,40,21.726749058971926
0.6,0.5,3,80,40.04269452159955
0.6,0.5,6,5,5.6455396259776265
0.6,0.5,6,10,8.04991384155194
0.6,0.5,6,20,11.345897200465219
0.6,0.5,6,40,16.017044975949354
0.6,0.5,6,80,23.740001766162436
0.6,0.5,9,5,5.644942441584048
0.6,0.5,9,10,8.053543710479397
0.6,0.5,9,20,11.339465920348022
0.6,0.5,9,40,15.89315372568006
0.6,0.5,9,80,22.293705119300647
0.6,0.5,12,5,5.645268224769111
0.6,0.5,12,10,8.047239634606685
0.6,0.5,12,20,11.340279400499627
0.6,0.5,12,40,15.88692095352179
0.6,0.5,12,80,22.23005028577647
0.6,0.6,3,5,6.551742518289969
0.6,0.6,3,10,9.607661856604652
0.6,0.6,3,20,14.646412696790325
0.6,0.6,3,40,24.370688914306086
0.6,0.6,3,80,44.25564047957283
0.6,0.6,6,5,6.544606975769521
0.6,0.6,6,10,9.514707711284975
0.6,0.6,6,20,13.571905018319635
0.6,0.6,6,40,19.328479411932076
0.6,0.6,6,80,28.205616853953064
0.6,0.6,9,5,6.54977689095355
0.6,0.6,9,10,9.507343373468988
0.6,0.6,9,20,13.570945515106162
0.6,0.6,9,40,19.282266453246443
0.6,0.6,9,80,27.280773767616253
0.6,0.6,12,5,6.547228104326416
0.6,0.6,12,10,9.512153505048389
0.6,0.6,12,20,13.58790025114127
0.6,0.6,12,40,19.276998207227155
0.6,0.6,12,80,27.362315336356804
0.6,0.7,3,5,7.85436074016969
0.6,0.7,3,10,11.564054915489942
0.6,0.7,3,20,17.573399418534134
0.6,0.7,3,40,28.162149419912502
0.6,0.7,3,80,49.397238580758966
0.6,0.7,6,5,7.851132395651271
0.6,0.7,6,10,11.510592960874751
0.6,0.7,6,20,16.83619678908669
0.6,0.7,6,40,24.51880423918095
0.6,0.7,6,80,36.19522920227501
0.6,0.7,9,5,7.854722328309538
0.6,0.7,9,10,11.50639636521576
0.6,0.7,9,20,16.8481437947189
0.6,0.7,9,40,24.518843653952096
0.6,0.7,9,80,35.81570244314881
0.6,0.7,12,5,7.8564778943570115
0.6,0.7,12,10,11.508152743221705
0.6,0.7,12,20,16.82918944975392
0.6,0.7,12,40,24.527304696672886
0.6,0.7,12,80,35.742594377833804
0.6,0.7999999999999999,3,5,10.050930165307431
0.6,0.7999999999999999,3,10,14.511180191450604
0.6,0.7999999999999999,3,20,22.47671398970441
0.6,0.7999999999999999,3,40,35.49376799795161
0.6,0.7999999999999999,3,80,58.60442659297803
0.6,0.7999999999999999,6,5,10.050107402599902
0.6,0.7999999999999999,6,10,14.486905854092853
0.6,0.7999999999999999,6,20,22.029447289524548
0.6,0.7999999999999999,6,40,33.71109268771793
0.6,0.7999999999999999,6,80,51.590184587645695
0.6,0.7999999999999999,9,5,10.053895041154862
0.6,0.7999999999999999,9,10,14.48774152140481
0.6,0.7999999999999999,9,20,22.064474980515897
0.6,0.7999999999999999,9,40,33.59913263213808
0.6,0.7999999999999999,9,80,51.328022978161734
0.6,0.7999999999999999,12,5,10.056391561891983
0.6,0.7999999999999999,12,10,14.493766227179881
0.6,0.7999999999999999,12,20,22.089136640470258
0.6,0.7999999999999999,12,40,33.47411142959206
0.6,0.7999999999999999,12,80,51.483943828261474
0.6,0.8999999999999999,3,5,15.657320901668182
0.6,0.8999999999999999,3,10,20.694363264494342
0.6,0.8999999999999999,3,20,31.543478025301514
0.6,0.8999999999999999,3,40,53.62012080060827
0.6,0.8999999999999999,3,80,90.71928020926005
0.6,0.8999999999999999,6,5,15.653473156551351
0.6,0.8999999999999999,6,10,20.703647604167056
0.6,0.8999999999999999,6,20,31.560178603866863
0.6,0.8999999999999999,6,40,52.909099450657706
0.6,0.8999999999999999,6,80,89.72185374705568
0.6,0.8999999999999999,9,5,15.658135079451597
0.6,0.8999999999999999,9,10,20.687038985399813
0.6,0.8999999999999999,9,20,31.530526494908013
0.6,0.8999999999999999,9,40,53.37167557089914
0.6,0.8999999999999999,9,80,89.7549024109722
0.6,0.8999999999999999,12,5,15.626260757207113
0.6,0.8999999999999999,12,10,20.694578947677247
0.6,0.8999999999999999,12,20,31.44824163170505
0.6,0.8999999999999999,12,40,52.957742110447946
0.6,0.8999999999999999,12,80,90.32414667768252
0.7,0.0,3,5,3.6994283784896482
0.7,0.0,3,10,5.699741287275438
0.7,0.0,3,20,8.699863808812545
0.7,0.0,3,40,15.70008742390992
0.7,0.0,3,80,28.700283483546002
0.7,0.0,6,5,3.6996614600068978
0.7,0.0,6,10,4.69994206818621
0.7,0.0,6,20,6.699622667707988
0.7,0.0,6,40,10.699898367813216
0.7,0.0,6,80,16.699809617527343
0.7,0.0,9,5,3.6994132423554724
0.7,0.0,9,10,4.699891192727791
0.7,0.0,9,20,6.700020784994927
0.7,0.0,9,40,9.699803369143073
0.7,0.0,9,80,13.699799537696418
0.7,0.0,12,5,3.699697866159914
0.7,0.0,12,10,4.699750052818629
0.7,0.0,12,20,6.6997617811975525
0.7,0.0,12,40,9.700116069508546
0.7,0.0,12,80,13.69957403815562
0.7,0.1,3,5,3.923175058321459
0.7,0.1,3,10,5.8483696156201646
0.7,0.1,3,20,9.050350393978773
0.7,0.1,3,40,16.070780426752254
0.7,0.1,3,80,29.963472386076873
0.7,0.1,6,5,3.922862874552129
0.7,0.1,6,10,5.125123325109716
0.7,0.1,6,20,7.244426392744119
0.7,0.1,6,40,10.942359179003006
0.7,0.1,6,80,17.4900091304968
0.7,0.1,9,5,3.9229847711005075
0.7,0.1,9,10,5.12514372684832
0.7,0.1,9,20,7.244533860842548
0.7,0.1,9,40,10.220564138423327
0.7,0.1,9,80,14.609860704075032
0.7,0.1,12,5,3.923525799350102
0.7,0.1,12,10,5.124890783346205
0.7,0.1,12,20,7.243702599687199
0.7,0.1,12,40,10.22115314906337
0.7,0.1,12,80,14.23420547822761
0.7,0.2,3,5,4.212109207317492
0.7,0.2,3,10,6.132263573965816
0.7,0.2,3,20,9.63885870402498
0.7,0.2,3,40,16.98229698048089
0.7,0.2,3,80,31.67266521838203
0.7,0.2,6,5,4.211382909004507
0.7,0.2,6,10,5.63053868570255
0.7,0.2,6,20,7.905827712391669
0.7,0.2,6,40,11.52281422855887
0.7,0.2,6,80,18.405034499036386
0.7,0.2,9,5,4.211909622005335
0.7,0.2,9,10,5.629936847307838
